location_group,location_type,location_code,location,latitude,longitude
Yesil Alan,Koru,030-Yildiz Korusu,BEŞİKTAŞ,41.0490500000,29.0154500000
Mobil,Otobus 4G,IETT-O2068,IETT Otobus,0.0000000000,0.0000000000
Yesil Alan,Park,031-Bakirkoy Zuhuratbaba Parki,BAKIRKÖY,40.9892900000,28.8708500000
Tramvay Istasyonu,Istasyon,METRO M2-Tren 19,METRO M2,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1092,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO T5-UNIVERSITE,FATİH,41.0681900000,28.9434000000
Mobil,Otobus 4G,IETT-O1286,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2346,IETT Otobus,0.0000000000,0.0000000000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-ISTANBUL-1,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5087,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,067-Sancaktepe Ilhan Varank Hastanesi,SANCAKTEPE,41.0053400000,29.1967000000
Hizmet Binasi,Bina,METRO-M2 Yenikapi,FATİH,41.0058700000,28.9528000000
Mobil,Otobus 4G,IETT-M2361,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1179,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO M2-Tren 02,METRO M2,0.0000000000,0.0000000000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-SEHITMETINSULUS-2,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1594,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1214,IETT Otobus,0.0000000000,0.0000000000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-SEHITMUSTAFAAYDOGDU-2,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B4032,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5311,IETT Otobus,0.0000000000,0.0000000000
Metrobus Duragi,Metrobus Duragi,069-Burhaniye Metrobus Duragi,ÜSKÜDAR,41.0319300000,29.0468800000
Mobil,Metrobus,Metrobus-A5026,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3001,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5052,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5080,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1050,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3096,IETT Metrobus,0.0000000000,0.0000000000
Hizmet Binasi,Itfaiye,007-Kagithane Itfaiye,KAĞITHANE,41.0862400000,28.9651000000
Yesil Alan,ParkBahceler,032-Florya Park ve Bahceler,BAKIRKÖY,40.9769200000,28.7890600000
Hizmet Binasi,Bina,001-Kartal Evde Saglik Hizmetleri,KARTAL,40.9163500000,29.1887100000
Mobil,Otobus 4G,IETT-O1143,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-A5032,IETT Metrobus,0.0000000000,0.0000000000
Diger,AvrupaMeydan,018-Mecidiyekoy Meydan,ŞİŞLİ,41.0640900000,28.9924600000
Mobil,Otobus 4G,IETT-O1202,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1130,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3055,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4919,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3158,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5168,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M4723,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1757,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2082,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2061,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2024,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Zabita,009-Gurpinar Sahil Zabita,BEYLİKDÜZÜ,40.9681200000,28.5996500000
Yesil Alan,Park,031-Buyukcekmece Sahil,BÜYÜKÇEKMECE,41.0113400000,28.5997900000
Mobil,Otobus 4G,IETT-B5305,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5078,IETT Metrobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Eyupsultan Yesilpinar Yuzme Havuzu,EYÜPSULTAN,41.0786800000,28.9258000000
Mobil,Otobus 4G,IETT-M2105,IETT Otobus,0.0000000000,0.0000000000
Otobus Duragi,Durak,038-Bahcelievler Otobus Duragi,BAHÇELİEVLER,40.9954500000,28.8638800000
Mobil,Metrobus,Metrobus-M4736,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4826,IETT Metrobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO T4-SAGMALCILAR,BAYRAMPAŞA,41.0568500000,28.9075400000
Hizmet Binasi,Itfaiye,007-Esenyurt Trakya Yangin Onlem Birimi,ESENYURT,41.0145700000,28.6456700000
Mobil,Otobus 4G,IETT-M2321,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Arnavutkoy Boyalik Koyu Meydan,ARNAVUTKÖY,41.2624900000,28.6275700000
Hizmet Binasi,Bina,IGDAS_Basaksehir_VM,BAŞAKŞEHİR,41.1070000000,28.8013100000
Mobil,Otobus 3G,IETT-O3010,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2521,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O2262,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-A1866,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5065,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO T1-LALELI,FATİH,41.0095600000,28.9597600000
Mobil,Otobus 4G,IETT-O3075,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M4716,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4901,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M4714,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,ISADEM-Sultanbeyli,SULTANBEYLİ,40.9692700000,29.2619900000
Mobil,Otobus 4G,IETT-B5343,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO M2-Tren 11,METRO M2,0.0000000000,0.0000000000
Sosyal Tesis,Sosyal,024-Sultangazi Sosyal Tesisleri,SULTANGAZİ,41.1007900000,28.9163800000
Mobil,Metrobus,Metrobus-M3070,IETT Metrobus,0.0000000000,0.0000000000
Ismek,Ismek,ISMEK-Kozyatagi,KADIKÖY,40.9746400000,29.0967000000
Hizmet Binasi,Bina,059-Kucukcekmece Mezarliklar,KÜÇÜKÇEKMECE,40.9869600000,28.7705400000
Mobil,Metrobus,Metrobus-O5045,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4829,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O4003,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,060-Edirnekapi Trafik,EYÜPSULTAN,41.0303400000,28.9284300000
Mobil,Otobus 4G,IETT-B5326,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1027,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-B1848,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3241,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1065,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1007,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Zabita,009-Kadikoy Iskele Meydani Zabita Karakolu,KADIKÖY,40.9910500000,29.0212400000
Diger,Cadde,017-Beyoglu Gumussuyu Caddesi,BEYOĞLU,41.0366100000,28.9901200000
Mobil,Otobus 4G,IETT-O2101,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2170,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-IBB Sarachane Genel Sekreterlik,FATİH,41.0134500000,28.9553200000
Mobil,Otobus 4G,IETT-O1177,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1720,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5228,IETT Otobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Umraniye Mithatpasa Spor Tesisi,ÜMRANİYE,41.0233200000,29.1096300000
Mobil,Metrobus,Metrobus-M4620,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4681,IETT Metrobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M5-10-Cakmak,ÜMRANİYE,41.0217500000,29.1184700000
Mobil,Otobus 4G,IETT-O3295,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2114,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1170,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1798,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4666,IETT Metrobus,0.0000000000,0.0000000000
Diger,Cadde,017-Bakirkoy Florya Caddesi,BAKIRKÖY,40.9841900000,28.7954100000
Koyler,Koy,070-Sile Alacali Koyu Meydan,ŞİLE,41.1833700000,29.4563000000
Mobil,Otobus 3G,IETT-O3079,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3218,IETT Metrobus,0.0000000000,0.0000000000
Kultur Merkezi,KulturMerkezi,013-Ikitelli Sehir Tiyatrolari Kostum Depo,KÜÇÜKÇEKMECE,41.0715100000,28.8033100000
Mobil,Otobus 3G,IETT-K1621,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO M2-Tren 10,METRO M2,0.0000000000,0.0000000000
Diger,Cadde,017-Eyupsultan Fahri Koruturk Caddesi,FATİH,41.0481000000,28.9322900000
Mobil,Otobus 3G,IETT-K1553,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4613,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5019,IETT Metrobus,0.0000000000,0.0000000000
Diger,Garaj,IETT Garaj Kurtkoy_in,PENDİK,40.9296400000,29.3174400000
Koyler,Koy,070-Silivri Beyciler Koyu Meydan,SİLİVRİ,41.2341000000,28.1134900000
Mobil,Otobus 4G,IETT-K1103,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1010,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4596,IETT Metrobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,ISBAK-Menderes ESM Ofis,ESENLER,41.0427500000,28.8787300000
Mobil,Otobus 4G,IETT-K1575,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4651,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O2246,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-B1732,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5174,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Itfaiye,007-Pendik Yenisehir Itfaiye,PENDİK,40.9406400000,29.3052000000
Mobil,Otobus 4G,IETT-O3238,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,059-Sultanbeyli Mezarliklar,SULTANBEYLİ,40.9686100000,29.2587300000
Mobil,Otobus 4G,IETT-O1283,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1155,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5099,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-A1813,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-C1555,IETT Otobus,0.0000000000,0.0000000000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-DT-CULLUK,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Koyler,Koy,070-Sile Dogancili Koyu Meydan,ŞİLE,41.1910800000,29.4397200000
Mobil,Otobus 4G,IETT-B5317,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2006,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2335,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2243,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3232,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2553,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2077,IETT Otobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Cirpici Spor Tesisi,ZEYTİNBURNU,40.9995700000,28.8910400000
Mobil,Otobus 4G,IETT-O2073,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3165,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2062,IETT Otobus,0.0000000000,0.0000000000
Diger,Garaj,IETT Garaj-Sultangazi-Out,SULTANGAZİ,41.1050800000,28.8855800000
Hizmet Binasi,Bina,METRO-M4-16-Kartal,KARTAL,40.9066900000,29.2110200000
Mobil,Otobus 4G,IETT-T1022,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1050,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4917,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2044,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5235,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Zabita,009-Kartal Zabita,KARTAL,40.9124900000,29.1830400000
Hizmet Binasi,Zabita,009-Alibeykoy Cep Otogari Zabita,EYÜPSULTAN,41.0878100000,28.9449800000
Mobil,Otobus 4G,IETT-M2017,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2360,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5205,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1800,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2096,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M1B-03-Ucyuzlu,BAĞCILAR,41.0367600000,28.8705800000
Mobil,Otobus 4G,IETT-O2090,IETT Otobus,0.0000000000,0.0000000000
Diger,AvrupaMeydan,018-Ortakoy Meydan,BEŞİKTAŞ,41.0474400000,29.0257400000
Hizmet Binasi,Bina,METRO-M2-15Darussafaka,SARIYER,41.1297300000,29.0252000000
Mobil,Otobus 4G,IETT-K1188,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2061,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2175,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2022,IETT Otobus,0.0000000000,0.0000000000
Diger,Arge,066-Idris Gulluce IBB Teknoloji Atolyesi,TUZLA,40.8498200000,29.3026100000
Hizmet Binasi,Bina,ISKI-Esenyurt,ESENYURT,41.0246900000,28.6856300000
Mobil,Otobus 4G,IETT-O1197,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2118,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3024,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B4005,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-A5014,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1060,IETT Otobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Sultanbeyli Golet Spor Tesisleri,SULTANBEYLİ,40.9499300000,29.2749000000
Mobil,Otobus 4G,IETT-B5240,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3075,IETT Metrobus,0.0000000000,0.0000000000
Diger,Garaj,IETT Garaj-Sahinkaya-Out,BEYKOZ,41.0829800000,29.0544100000
Spor Tesisi,Spor,025-Fatih Spor Kompleksi,FATİH,41.0255600000,28.9317600000
Diger,AnadoluMeydan,018-15 Temmuz Sehitler Aniti,ÜSKÜDAR,41.0368600000,29.0425500000
Hizmet Binasi,Bina,ISADEM-Bahcelievler,BAHÇELİEVLER,41.0141100000,28.8294900000
Mobil,Otobus 4G,IETT-O1219,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M4-07-Koztayagi,ATAŞEHİR,40.9751700000,29.0994900000
Hizmet Binasi,PDM,PDM-Bayrampasa,BAYRAMPAŞA,41.0400000000,28.9096300000
Mobil,Otobus 4G,IETT-M2568,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5023,IETT Metrobus,0.0000000000,0.0000000000
Metrobus Duragi,Metrobus Duragi,069-Besyol Metrobus Duragi,KÜÇÜKÇEKMECE,40.9950100000,28.7951300000
Mobil,Otobus 4G,IETT-B5250,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1089,IETT Otobus,0.0000000000,0.0000000000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-GUMUSSU-1,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Hizmet Binasi,Engelliler,003-Umraniye Engelliler Merkezi,ÜMRANİYE,41.0210300000,29.1246300000
Hizmet Binasi,Itfaiye,007-Beykoz Cavusbasi Itfaiye,BEYKOZ,41.0744200000,29.1390100000
Mobil,Otobus 4G,IETT-M2378,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2074,IETT Otobus,0.0000000000,0.0000000000
Kutuphane,Kutuphane,014-Arnavutkoy Rifat Ilgaz Kutuphanesi,ARNAVUTKÖY,41.1362500000,28.8192300000
Mobil,Metrobus,Metrobus-M4608,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1748,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1092,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-A1840,IETT Otobus,0.0000000000,0.0000000000
Yesil Alan,Park,031-IBB Maltepe Atletizm Pisti,MALTEPE,40.9245300000,29.1211900000
Mobil,Belnet,IETT-BLNT-34FEG722,Belnet Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2550,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4615,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3162,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1145,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-A5058,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M4526,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5349,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1647,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,Default,İSTANBUL,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1607,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2359,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4807,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1025,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2583,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Kres,068-Beylikduzu Yuvamiz Istanbul,BEYLİKDÜZÜ,40.9768900000,28.6465600000
Mobil,Otobus 4G,IETT-M2125,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3074,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3290,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5233,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,ISTAC-Seymen,SİLİVRİ,41.0383000000,28.6785600000
Mobil,Otobus 4G,IETT-T1004,IETT Otobus,0.0000000000,0.0000000000
Yesil Alan,Park,031-Pendik Marina Sahil,PENDİK,40.8685300000,29.2560200000
Mobil,Otobus 4G,IETT-B5367,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5351,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1140,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,IGDAS_Unalan,ÜSKÜDAR,41.0011000000,29.0609900000
Mobil,Otobus 4G,IETT-O2236,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Kres,068-Yenibosna Yuvamiz Istanbul,BAHÇELİEVLER,40.9898900000,28.8306900000
Mobil,Otobus 4G,IETT-O2164,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Catalca Basak Koyu Meydan,ÇATALCA,41.3320100000,28.4458200000
Mobil,Otobus 3G,IETT-K1586,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3213,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1011,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2363,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1754,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3168,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4893,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4687,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3161,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2320,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-T5 Alibeykoy,EYÜPSULTAN,41.0855900000,28.9469500000
Mobil,Otobus 4G,IETT-K1210,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2045,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1068,IETT Otobus,0.0000000000,0.0000000000
Yesil Alan,Park,031-Maltepe Sahil,MALTEPE,40.8685300000,29.2560200000
Mobil,Otobus 4G,IETT-O2153,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2284,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3204,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-B1846,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5265,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2342,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-T4 Habipler,SULTANGAZİ,41.1222200000,28.8438000000
Mobil,Otobus 4G,IETT-O2194,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3141,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2138,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1047,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M3-03-Siteler,BAŞAKŞEHİR,41.0881400000,28.7967100000
Ismek,Ismek,ISMEK-Uskudar Cengelkoy,ÜSKÜDAR,41.0547400000,29.0691200000
Mobil,Otobus 4G,IETT-O1157,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2248,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2241,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,059-Zincirlikuyu Mezarliklar Daire Baskanligi,ŞİŞLİ,41.0725400000,29.0155400000
Mobil,Otobus 4G,IETT-O1237,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4742,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3011,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1014,IETT Otobus,0.0000000000,0.0000000000
Ismek,Ismek,ISMEK-Arnavutkoy Bogazkoy,ARNAVUTKÖY,41.1868100000,28.7638600000
Hizmet Binasi,Bina,001-Edirnekapi Atik Yonetim,EYÜPSULTAN,41.0301300000,28.9294200000
Mobil,Ulasim A.S.,IETT-C1847,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2022,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5218,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2119,IETT Otobus,0.0000000000,0.0000000000
Mobil,Belnet,IETT-BLNT-34FIZ493,Belnet Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3019,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M3-04-TurgutOzal,BAŞAKŞEHİR,41.0808900000,28.7977400000
Mobil,Metrobus,Metrobus-O5031,IETT Metrobus,0.0000000000,0.0000000000
Yesil Alan,Park,031-Halkali Camlik Parki,KÜÇÜKÇEKMECE,41.0317200000,28.7905400000
Spor Tesisi,Spor,025-Haldun Alagas Spor Salonu,ÜMRANİYE,41.0249500000,29.1047300000
Mobil,Otobus 4G,IETT-M2281,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3134,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4882,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3085,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2151,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4874,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2164,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5315,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2348,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1074,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Engelliler,003-Beyoglu Engelliler Mudurlugu,BEYOĞLU,41.0271600000,28.9788400000
Mobil,Otobus 4G,IETT-M2065,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1656,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3194,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-A1723,IETT Otobus,0.0000000000,0.0000000000
